(389.6077575683594, 366.1597900390625)	,1.8690656423568726,309.5652770996094,0.07644286006689072,2884095,-1
(392.4682922363281, 354.7611999511719)	,13.134169578552246,14.5120849609375,0.043497830629348755,10224385,-1
(394.23370361328125, 122.36100769042969)	,4.168124675750732,316.6329650878906,0.03714801371097565,10748160,-1
(398.8377380371094, 121.90708923339844)	,2.1886918544769287,318.4078369140625,0.03335997462272644,14287359,-1
(401.0545959472656, 379.5483703613281)	,1.9729734659194946,330.2724914550781,0.04091887176036835,6816255,-1
(405.67474365234375, 312.125244140625)	,7.241889953613281,26.9498291015625,0.043609388172626495,590081,-1
(405.67474365234375, 312.125244140625)	,7.241889953613281,57.43353271484375,0.043609388172626495,590081,-1
(407.4754638671875, 232.48753356933594)	,4.459530830383301,178.3428192138672,0.020132141187787056,15663360,-1
(408.3720703125, 242.0684356689453)	,1.9615411758422852,22.14404296875,0.015542598441243172,6357503,-1
(408.45501708984375, 305.03887939453125)	,4.009861946105957,86.91851806640625,0.04217914119362831,7930112,-1
(409.1050720214844, 194.9398956298828)	,2.06557035446167,163.4784698486328,0.014123231172561646,10093055,-1
(409.1217041015625, 282.5135192871094)	,2.7844269275665283,193.08636474609375,0.016685795038938522,15008511,-1
(410.0912170410156, 138.26828002929688)	,2.715245485305786,336.2715759277344,0.033123426139354706,13173503,-1
(410.9322509765625, 224.12754821777344)	,2.7668840885162354,10.8089599609375,0.014129136689007282,14549759,-1
(411.1878662109375, 213.0503692626953)	,11.168543815612793,1.537017822265625,0.03639623522758484,15204865,-1
(411.6637268066406, 255.5209503173828)	,5.44377326965332,163.6890869140625,0.024849148467183113,13369856,-1
(411.6637268066406, 255.5209503173828)	,5.44377326965332,332.8448486328125,0.024849148467183113,13369856,-1
(412.3711853027344, 143.29623413085938)	,2.7559680938720703,335.3399658203125,0.03498835861682892,14287615,-1
(416.0942687988281, 202.97833251953125)	,5.475083827972412,8.286895751953125,0.041279975324869156,13763072,-1
(417.1731262207031, 450.9850158691406)	,61.4827766418457,288.87664794921875,0.058484334498643875,4849924,-1
(417.8981628417969, 179.99972534179688)	,2.692039728164673,351.4185791015625,0.036324210464954376,12583679,-1
(418.210205078125, 223.98672485351562)	,2.728156089782715,15.58746337890625,0.06771588325500488,13501183,-1
(418.210205078125, 223.98672485351562)	,2.728156089782715,250.98733520507812,0.06771588325500488,13501183,-1
(418.3179931640625, 275.0582275390625)	,15.245959281921387,25.40380859375,0.04667936637997627,4260098,-1
(419.1557922363281, 168.78468322753906)	,2.101191282272339,352.0683288574219,0.03512932360172272,11338239,-1
(419.87750244140625, 175.51116943359375)	,2.1521260738372803,356.2604675292969,0.03728567436337471,13107711,-1
(419.96405029296875, 282.5121765136719)	,1.9354362487792969,230.6547088623047,0.014556340873241425,5439999,-1
(421.0382995605469, 182.3129119873047)	,2.2226850986480713,353.4225158691406,0.02987234853208065,15401471,-1
(421.37689208984375, 175.98291015625)	,4.524623870849609,352.80499267578125,0.036623336374759674,16711936,-1
(421.3900451660156, 209.051513671875)	,5.088685035705566,6.961212158203125,0.036162782460451126,8454656,-1
(427.8828125, 274.9457702636719)	,2.0005738735198975,13.73541259765625,0.03150196000933647,7799295,-1
(430.3790588378906, 231.04483032226562)	,6.478564739227295,341.6510314941406,0.05291847884654999,9241344,-1
(432.093017578125, 398.7632141113281)	,21.287580490112305,303.1163330078125,0.04753384366631508,11731458,-1
(439.5115966796875, 271.1591491699219)	,15.51520824432373,19.602508544921875,0.030080825090408325,5570818,-1
